time,precipitation,temperature,irradiance_surface,irradiance_toa,cloud_cover,air_density,electricity,wind_speed
17/06/2019 14:00,0.0072,31.462,104.4864,420.5259,0.807,1.0204,0.066,4.997
17/06/2019 15:00,0.005,30.217,22.5514,121.833,0.811,1.0229,0.075,5.149
17/06/2019 16:00,0.0034,28.969,0.001,0.007,0.8249,1.0256,0.104,5.571
17/06/2019 17:00,0.0021,28.158,0,0,0.815,1.0284,0.137,5.994
17/06/2019 18:00,0.0011,27.36,0,0,0.7928,1.0314,0.147,6.121
17/06/2019 19:00,0.0011,26.549,0,0,0.7699,1.0345,0.092,5.406
17/06/2019 20:00,0.0016,25.866,0,0,0.758,1.0372,0.017,3.823
17/06/2019 21:00,0.0026,25.37,0,0,0.7595,1.0393,0.002,2.807
17/06/2019 22:00,0.0051,24.964,0,0,0.742,1.0404,0.003,2.967
17/06/2019 23:00,0.0079,24.641,0,0,0.7237,1.0409,0.011,3.543
18/06/2019 00:00,0.0127,24.355,0,0,0.7393,1.0416,0.029,4.208
18/06/2019 01:00,0.0186,24.002,0,0,0.6928,1.0427,0.066,4.989
18/06/2019 02:00,0.017,23.665,0.0932,0.5847,0.6902,1.0442,0.086,5.309
18/06/2019 03:00,0.0205,23.968,44.6883,161.0556,0.6863,1.0455,0.13,5.909
18/06/2019 04:00,0.0203,25.254,181.4939,460.9248,0.6055,1.0442,0.212,6.814
18/06/2019 05:00,0.0155,26.947,350.501,739.0838,0.6126,1.0408,0.205,6.733
18/06/2019 06:00,0.0119,28.678,512.1055,976.4311,0.6615,1.0369,0.162,6.288
18/06/2019 07:00,0.0098,30.312,645.2072,1156.6643,0.6934,1.0328,0.118,5.764
18/06/2019 08:00,0.008,31.7,725.4069,1267.7709,0.7266,1.0288,0.082,5.259
18/06/2019 09:00,0.008,32.735,753.3116,1301.9413,0.8003,1.0251,0.027,4.13
18/06/2019 10:00,0.0085,33.272,691.3518,1256.9185,0.8459,1.0223,0.006,3.205
18/06/2019 11:00,0.009,33.309,568.5716,1135.7469,0.8854,1.0206,0.006,3.179
18/06/2019 12:00,0.0073,32.871,405.1303,946.8371,0.9083,1.0202,0.021,3.939
18/06/2019 13:00,0.0054,32.12,247.939,702.8709,0.9133,1.0209,0.049,4.663
18/06/2019 14:00,0.0021,31.161,120.4899,420.5803,0.9102,1.0226,0.056,4.806
18/06/2019 15:00,7.00E-04,29.814,26.8921,121.9597,0.903,1.0252,0.045,4.581
18/06/2019 16:00,4.00E-04,28.315,9.00E-04,0.0074,0.8924,1.0284,0.032,4.27
18/06/2019 17:00,2.00E-04,27.49,0,0,0.888,1.0312,0.031,4.254
18/06/2019 18:00,3.00E-04,26.8,0,0,0.8838,1.0337,0.028,4.169
18/06/2019 19:00,4.00E-04,26.193,0,0,0.8493,1.0358,0.024,4.028
18/06/2019 20:00,6.00E-04,25.559,0,0,0.7474,1.0374,0.016,3.771
18/06/2019 21:00,8.00E-04,24.909,0,0,0.64,1.0385,0.01,3.501
18/06/2019 22:00,9.00E-04,24.368,0,0,0.5727,1.0394,0.007,3.31
18/06/2019 23:00,0.0017,23.902,0,0,0.5713,1.0403,0.008,3.377
19/06/2019 00:00,0.0023,23.503,0,0,0.7137,1.0413,0.013,3.644
19/06/2019 01:00,0.0028,23.145,0,0,0.8666,1.0424,0.021,3.939
19/06/2019 02:00,0.0036,22.819,0.1248,0.5918,0.9197,1.0437,0.028,4.151
19/06/2019 03:00,0.0021,23.487,60.6764,161.166,0.9094,1.0448,0.033,4.288
19/06/2019 04:00,0.0021,25.631,237.7686,460.9361,0.8188,1.0418,0.056,4.803
19/06/2019 05:00,0.0014,28.238,445.1283,739.0187,0.7909,1.036,0.049,4.662
19/06/2019 06:00,0.001,30.649,642.1164,976.236,0.7779,1.0305,0.024,4.055
19/06/2019 07:00,0.001,32.679,805.6287,1156.5758,0.7487,1.0255,0.005,3.144
19/06/2019 08:00,0.0016,34.143,909.7934,1267.5477,0.6925,1.0214,0.002,2.829
19/06/2019 09:00,0.0019,35.153,945.9573,1301.6455,0.6335,1.018,0.006,3.248
19/06/2019 10:00,0.0018,35.7,901.3869,1256.6714,0.6709,1.0153,0.032,4.267
19/06/2019 11:00,0.0016,35.686,772.3641,1135.6115,0.7237,1.0138,0.089,5.355
19/06/2019 12:00,0.0012,35.259,611.304,946.7264,0.7613,1.0133,0.186,6.546
19/06/2019 13:00,6.00E-04,34.391,406.4207,702.8174,0.7891,1.014,0.206,6.74
19/06/2019 14:00,1.00E-04,33.152,210.816,420.5875,0.7975,1.0159,0.192,6.613
19/06/2019 15:00,0,31.296,46.2463,122.0471,0.7573,1.0191,0.138,6.006
19/06/2019 16:00,0,29.032,0.0013,0.0076,0.6841,1.0233,0.082,5.257
19/06/2019 17:00,0,27.945,0,0,0.6245,1.0267,0.056,4.797
19/06/2019 18:00,0,27.091,0,0,0.6027,1.0294,0.031,4.262
19/06/2019 19:00,0,26.399,0,0,0.6283,1.0315,0.018,3.829
19/06/2019 20:00,0,25.788,0,0,0.6795,1.0332,0.01,3.5
19/06/2019 21:00,0,25.235,0,0,0.7439,1.0345,0.006,3.229
19/06/2019 22:00,0,24.736,0,0,0.806,1.0356,0.004,2.991
19/06/2019 23:00,0,24.319,0,0,0.8481,1.0367,0.003,2.958
20/06/2019 00:00,0,23.974,0,0,0.8785,1.0379,0.005,3.128
20/06/2019 01:00,1.00E-04,23.687,0,0,0.9049,1.0391,0.008,3.343
20/06/2019 02:00,1.00E-04,23.46,0.1006,0.5969,0.9082,1.0403,0.013,3.644
20/06/2019 03:00,1.00E-04,24.166,52.6107,161.2423,0.9033,1.0411,0.02,3.892
20/06/2019 04:00,2.00E-04,26.456,208.5608,460.9355,0.878,1.0384,0.035,4.347
20/06/2019 05:00,1.00E-04,29.216,416.2099,738.9181,0.8447,1.0323,0.034,4.342
20/06/2019 06:00,1.00E-04,31.595,624.9058,976.1481,0.8261,1.0269,0.017,3.794
20/06/2019 07:00,5.00E-04,33.419,786.6151,1156.2737,0.8376,1.0224,0.018,3.833
20/06/2019 08:00,0.0015,34.763,881.2791,1267.28,0.8528,1.0184,0.024,4.052
20/06/2019 09:00,0.0027,35.709,915.2823,1301.4395,0.8634,1.015,0.029,4.188
20/06/2019 10:00,0.0035,36.15,847.071,1256.4744,0.8657,1.0123,0.039,4.459
20/06/2019 11:00,0.0037,36.15,721.2699,1135.4401,0.8583,1.0106,0.053,4.746
20/06/2019 12:00,0.0037,35.736,546.0104,946.5434,0.825,1.0098,0.056,4.805
20/06/2019 13:00,0.0035,35.022,369.5299,702.7585,0.7599,1.0102,0.06,4.878
20/06/2019 14:00,0.0018,33.961,189.9956,420.5818,0.648,1.0115,0.065,4.98
20/06/2019 15:00,6.00E-04,32.071,42.0681,122.1042,0.5616,1.0142,0.061,4.895
20/06/2019 16:00,3.00E-04,29.97,0.0011,0.0078,0.4997,1.0178,0.055,4.776
20/06/2019 17:00,4.00E-04,28.958,0,0,0.4133,1.0212,0.059,4.856
20/06/2019 18:00,8.00E-04,28.094,0,0,0.3445,1.0243,0.057,4.811
20/06/2019 19:00,9.00E-04,27.25,0,0,0.3071,1.0273,0.043,4.531
20/06/2019 20:00,3.00E-04,26.422,0,0,0.3129,1.0299,0.028,4.152
20/06/2019 21:00,2.00E-04,25.675,0,0,0.3484,1.0319,0.018,3.826
20/06/2019 22:00,3.00E-04,25.034,0,0,0.3945,1.0336,0.015,3.726
20/06/2019 23:00,4.00E-04,24.535,0,0,0.4224,1.0352,0.018,3.836
21/06/2019 00:00,6.00E-04,24.092,0,0,0.4344,1.0368,0.019,3.889
21/06/2019 01:00,0.0018,23.731,0,0,0.4648,1.0385,0.02,3.893
21/06/2019 02:00,0.0044,23.502,0.1005,0.6001,0.5569,1.04,0.02,3.93
21/06/2019 03:00,0.0046,24.183,56.5737,161.2838,0.659,1.0409,0.031,4.252
21/06/2019 04:00,0.0057,26.123,219.4136,460.8969,0.6988,1.0383,0.071,5.068
21/06/2019 05:00,0.0055,28.376,396.5318,738.8319,0.6882,1.0335,0.09,5.374
21/06/2019 06:00,0.0065,30.483,560.8705,975.957,0.6314,1.0285,0.091,5.388
21/06/2019 07:00,0.0074,32.351,710.8183,1156.1388,0.5676,1.0237,0.098,5.495
21/06/2019 08:00,0.0072,33.858,812.6187,1267.086,0.571,1.0193,0.105,5.582
21/06/2019 09:00,0.0056,35.034,857.9628,1301.2532,0.6569,1.0154,0.096,5.449
21/06/2019 10:00,0.0033,35.622,803.82,1256.3084,0.7536,1.0126,0.085,5.295
21/06/2019 11:00,0.0013,35.526,661.4193,1135.2238,0.8182,1.0112,0.085,5.293
21/06/2019 12:00,4.00E-04,34.916,481.0991,946.4428,0.8511,1.011,0.079,5.213
21/06/2019 13:00,1.00E-04,34.065,309.4868,702.6333,0.8467,1.0116,0.074,5.133
21/06/2019 14:00,0,33.091,155.9418,420.5593,0.8142,1.0128,0.067,5.008
21/06/2019 15:00,0,31.73,36.2482,122.1313,0.772,1.0148,0.054,4.763
21/06/2019 16:00,0,30.102,0.0012,0.0079,0.7206,1.0178,0.056,4.794
21/06/2019 17:00,0,29.25,0,0,0.6534,1.0207,0.079,5.2
21/06/2019 18:00,1.00E-04,28.387,0,0,0.6033,1.0238,0.09,5.371
21/06/2019 19:00,4.00E-04,27.585,0,0,0.6117,1.0267,0.073,5.108
21/06/2019 20:00,0.0012,26.881,0,0,0.6258,1.0289,0.058,4.844
21/06/2019 21:00,0.0036,26.239,0,0,0.6234,1.0306,0.047,4.622
21/06/2019 22:00,0.0051,25.607,0,0,0.5613,1.0321,0.037,4.396
21/06/2019 23:00,0.0069,25.054,0,0,0.4371,1.0333,0.029,4.198
22/06/2019 00:00,0.007,24.607,0,0,0.3147,1.0345,0.027,4.129
22/06/2019 01:00,0.007,24.3,0,0,0.2915,1.0355,0.033,4.283
22/06/2019 02:00,0.0078,24.037,0.1142,0.6014,0.3261,1.0367,0.041,4.507
22/06/2019 03:00,0.0063,24.742,61.7463,161.2879,0.408,1.0376,0.057,4.811
22/06/2019 04:00,0.0049,27.054,246.6077,460.8491,0.5549,1.0344,0.129,5.905
22/06/2019 05:00,0.0024,29.77,460.1845,738.7653,0.7171,1.0283,0.13,5.909
22/06/2019 06:00,0.0021,32.114,656.787,975.8607,0.7699,1.023,0.09,5.369
22/06/2019 07:00,0.0012,33.985,813.4317,1156.0738,0.7988,1.0185,0.047,4.617
22/06/2019 08:00,7.00E-04,35.425,913.5053,1266.9489,0.8169,1.0147,0.027,4.124
22/06/2019 09:00,4.00E-04,36.545,979.4221,1301.1297,0.8582,1.0113,0.023,4.004
22/06/2019 10:00,6.00E-04,37.092,931.3161,1256.1288,0.8717,1.0087,0.034,4.319
22/06/2019 11:00,7.00E-04,37.024,799.8445,1135.1119,0.8867,1.0074,0.045,4.592
22/06/2019 12:00,0.0011,36.362,593.4299,946.2937,0.9094,1.0074,0.072,5.096
22/06/2019 13:00,0.0011,35.321,387.6183,702.5681,0.9162,1.0087,0.097,5.48
22/06/2019 14:00,9.00E-04,33.994,194.7059,420.5008,0.9154,1.011,0.062,4.923
22/06/2019 15:00,7.00E-04,31.99,40.2376,122.1249,0.9183,1.0144,0.027,4.133
22/06/2019 16:00,4.00E-04,29.84,0.0014,0.008,0.9216,1.0183,0.009,3.417
22/06/2019 17:00,2.00E-04,28.958,0,0,0.9178,1.0213,0.003,2.899
22/06/2019 18:00,1.00E-04,28.009,0,0,0.9077,1.0236,0.024,4.034
22/06/2019 19:00,0,27.193,0,0,0.8729,1.0255,0.062,4.916
22/06/2019 20:00,0,26.499,0,0,0.8008,1.0275,0.085,5.289
22/06/2019 21:00,0,25.814,0,0,0.7147,1.0298,0.083,5.269
22/06/2019 22:00,0,25.074,0,0,0.6807,1.0323,0.064,4.954
22/06/2019 23:00,0,24.391,0,0,0.7011,1.0345,0.044,4.557
23/06/2019 00:00,0,23.849,0,0,0.7648,1.0363,0.033,4.292
23/06/2019 01:00,1.00E-04,23.463,0,0,0.8275,1.0377,0.036,4.365
23/06/2019 02:00,1.00E-04,23.168,0.1215,0.6006,0.8671,1.0389,0.037,4.395
23/06/2019 03:00,1.00E-04,23.926,61.2073,161.2472,0.8914,1.0398,0.039,4.45
23/06/2019 04:00,4.00E-04,26.263,242.0336,460.7987,0.9036,1.0365,0.052,4.723
23/06/2019 05:00,1.00E-04,28.979,458.1323,738.6589,0.9105,1.0305,0.016,3.749
23/06/2019 06:00,1.00E-04,31.485,655.4125,975.7077,0.9047,1.0249,0.002,2.704
23/06/2019 07:00,2.00E-04,33.46,807.286,1155.9581,0.8902,1.0202,0.001,2.554
23/06/2019 08:00,4.00E-04,34.887,900.3393,1266.8094,0.8902,1.0164,0.002,2.717
23/06/2019 09:00,5.00E-04,35.846,926.3923,1300.9496,0.8609,1.0131,0.003,2.96
23/06/2019 10:00,9.00E-04,36.375,896.9927,1256.008,0.7963,1.0109,0.008,3.351
23/06/2019 11:00,0.0011,36.399,791.3911,1135.0265,0.6887,1.0096,0.03,4.215
23/06/2019 12:00,0.0013,35.943,626.5227,946.2322,0.5434,1.0093,0.099,5.502
23/06/2019 13:00,0.0015,35.062,434.7065,702.5097,0.4728,1.0103,0.122,5.812
23/06/2019 14:00,0.0012,33.74,227.3987,420.4462,0.5042,1.0124,0.1,5.522
23/06/2019 15:00,9.00E-04,31.596,47.0123,122.081,0.6362,1.0158,0.053,4.751
23/06/2019 16:00,9.00E-04,29.292,0.0012,0.0079,0.6763,1.0199,0.015,3.719
23/06/2019 17:00,0.0012,28.509,0,0,0.6993,1.023,0.002,2.788
23/06/2019 18:00,0.0012,27.835,0,0,0.7127,1.025,0.004,3.051
23/06/2019 19:00,0.0032,27.007,0,0,0.6867,1.0266,0.01,3.506
23/06/2019 20:00,0.0295,26.251,0,0,0.6546,1.0283,0.013,3.618
23/06/2019 21:00,0.0539,25.575,0,0,0.6495,1.0302,0.014,3.68
23/06/2019 22:00,0.0554,24.964,0,0,0.6316,1.0321,0.012,3.597
23/06/2019 23:00,0.0225,24.401,0,0,0.6222,1.0339,0.01,3.458
24/06/2019 00:00,0.0088,23.928,0,0,0.6401,1.0352,0.011,3.528
24/06/2019 01:00,0.0055,23.612,0,0,0.749,1.0364,0.018,3.837
24/06/2019 02:00,0.0079,23.436,0.1077,0.598,0.8345,1.0375,0.028,4.164
24/06/2019 03:00,0.0095,24.213,57.6879,161.1831,0.7639,1.0384,0.033,4.317
24/06/2019 04:00,0.009,26.276,217.9349,460.7165,0.656,1.036,0.043,4.536
24/06/2019 05:00,0.0085,28.679,409.9609,738.5632,0.6141,1.0311,0.045,4.58
24/06/2019 06:00,0.0145,30.947,598.9232,975.6689,0.6124,1.0262,0.019,3.872
24/06/2019 07:00,0.0219,32.847,759.3535,1155.6979,0.6575,1.0218,0,2.252
24/06/2019 08:00,0.0307,34.222,852.4411,1266.726,0.6542,1.0181,0,1.336
24/06/2019 09:00,0.0344,35.18,884.6872,1300.8703,0.6908,1.0149,0,1.727
24/06/2019 10:00,0.0276,35.609,829.3152,1255.8787,0.7369,1.0126,0,2.14
24/06/2019 11:00,0.0208,35.437,694.6154,1134.9303,0.7765,1.0116,0.001,2.498
24/06/2019 12:00,0.0134,34.834,522.1979,946.0956,0.7801,1.0116,0.01,3.508
24/06/2019 13:00,0.0097,33.867,337.8535,702.3672,0.7839,1.0128,0.046,4.602
24/06/2019 14:00,0.0054,32.639,161.7715,420.3547,0.7462,1.0148,0.038,4.432
24/06/2019 15:00,0.0017,31.045,34.6217,121.9994,0.6842,1.0176,0.03,4.215
24/06/2019 16:00,9.00E-04,29.238,8.00E-04,0.0077,0.6396,1.0209,0.02,3.895
24/06/2019 17:00,5.00E-04,28.368,0,0,0.6468,1.0237,0.016,3.756
24/06/2019 18:00,5.00E-04,27.56,0,0,0.7419,1.026,0.016,3.749
24/06/2019 19:00,0.001,26.821,0,0,0.7969,1.0279,0.01,3.473
24/06/2019 20:00,7.00E-04,26.234,0,0,0.8401,1.0296,0.006,3.199
24/06/2019 21:00,7.00E-04,25.764,0,0,0.8653,1.0311,0.005,3.177
24/06/2019 22:00,9.00E-04,25.29,0,0,0.8763,1.0325,0.008,3.355
24/06/2019 23:00,0.0013,24.88,0,0,0.8767,1.0337,0.009,3.438
25/06/2019 00:00,0.0036,24.549,0,0,0.8804,1.0349,0.008,3.391
25/06/2019 01:00,0.0037,24.282,0,0,0.8781,1.0361,0.009,3.443
25/06/2019 02:00,0.0025,24.036,0.0897,0.5934,0.8541,1.0373,0.008,3.392
25/06/2019 03:00,0.0059,24.505,45.8642,161.0847,0.837,1.038,0.009,3.441
25/06/2019 04:00,0.036,26.287,191.4062,460.6125,0.8193,1.0357,0.008,3.359
25/06/2019 05:00,0.0842,28.693,376.7063,738.5099,0.7601,1.0306,0.001,2.412
25/06/2019 06:00,0.1032,31.361,567.8771,975.5765,0.6536,1.0248,0,1.306
25/06/2019 07:00,0.1087,33.508,744.0466,1155.6626,0.5596,1.02,0.003,2.859
25/06/2019 08:00,0.1115,34.964,858.929,1266.653,0.528,1.0164,0.019,3.87
25/06/2019 09:00,0.083,35.901,914.0587,1300.8103,0.5668,1.0135,0.048,4.643
25/06/2019 10:00,0.0957,36.348,883.5039,1255.8624,0.6459,1.0115,0.076,5.16
25/06/2019 11:00,0.0807,36.33,776.6965,1134.8239,0.6696,1.0103,0.1,5.514
25/06/2019 12:00,0.0622,35.884,611.3907,946.0381,0.6835,1.01,0.116,5.728
25/06/2019 13:00,0.0477,35.068,416.714,702.3174,0.583,1.0106,0.119,5.771
25/06/2019 14:00,0.0215,33.884,216.5246,420.2434,0.5148,1.0122,0.098,5.483
25/06/2019 15:00,0.0039,31.754,45.9067,121.893,0.4533,1.0153,0.033,4.315
25/06/2019 16:00,0.0018,29.346,0.0012,0.0074,0.4882,1.0196,0.002,2.793
25/06/2019 17:00,0.001,28.617,0,0,0.6152,1.0232,0,1.44
25/06/2019 18:00,3.00E-04,28.172,0,0,0.7525,1.0258,0,1.122
25/06/2019 19:00,3.00E-04,27.757,0,0,0.7766,1.0279,0,0.85
25/06/2019 20:00,4.00E-04,27.247,0,0,0.7819,1.0297,0,1.245
25/06/2019 21:00,7.00E-04,26.562,0,0,0.731,1.0314,0,1.399
25/06/2019 22:00,8.00E-04,25.853,0,0,0.6308,1.0331,0,1.662
25/06/2019 23:00,0.001,25.211,0,0,0.4562,1.0344,0,2.203
26/06/2019 00:00,0.0017,24.669,0,0,0.354,1.0355,0.002,2.823
26/06/2019 01:00,0.0019,24.285,0,0,0.313,1.0364,0.007,3.299
26/06/2019 02:00,0.0025,23.968,0.1126,0.5869,0.2542,1.0372,0.011,3.559
26/06/2019 03:00,0.0054,24.694,61.8437,160.9427,0.2132,1.0378,0.016,3.76
26/06/2019 04:00,0.0251,27.501,244.7431,460.5067,0.1945,1.0351,0.013,3.629
26/06/2019 05:00,0.0349,30.466,458.1672,738.3884,0.2067,1.0279,0,1.832
26/06/2019 06:00,0.037,32.896,659.3001,975.4781,0.2861,1.0222,0,1.102
26/06/2019 07:00,0.033,34.716,814.4621,1155.6243,0.4148,1.0176,0,0.683
26/06/2019 08:00,0.03,35.992,897.409,1266.5863,0.5146,1.0138,0,0.137
26/06/2019 09:00,0.0144,36.827,912.5056,1300.7534,0.5953,1.0108,0,0.633
26/06/2019 10:00,0.0095,37.143,836.3655,1255.8091,0.6758,1.0087,0.001,2.433
26/06/2019 11:00,0.008,37.08,716.7884,1134.7352,0.7835,1.0075,0.014,3.678
26/06/2019 12:00,0.0083,36.786,585.405,945.9935,0.8565,1.007,0.043,4.538
26/06/2019 13:00,0.0095,36.091,401.5322,702.2373,0.8493,1.0073,0.058,4.847
26/06/2019 14:00,0.0085,34.986,202.8075,420.1134,0.7904,1.0087,0.039,4.455
26/06/2019 15:00,0.007,33.073,41.8139,121.7476,0.7323,1.0113,0.009,3.404
26/06/2019 16:00,0.0082,30.808,0.0011,0.0071,0.742,1.015,0,2.23
26/06/2019 17:00,0.007,29.993,0,0,0.785,1.0183,0,1.425
26/06/2019 18:00,0.0066,29.33,0,0,0.8093,1.0211,0,1.379
26/06/2019 19:00,0.0039,28.664,0,0,0.7952,1.0234,0,1.809
26/06/2019 20:00,9.00E-04,27.992,0,0,0.798,1.0252,0,2.148
26/06/2019 21:00,0.0018,27.351,0,0,0.7728,1.0267,0,2.278
26/06/2019 22:00,0.0031,26.783,0,0,0.6967,1.0278,0.001,2.328
26/06/2019 23:00,0.0036,26.135,0,0,0.6102,1.0289,0.001,2.625
27/06/2019 00:00,0.0042,25.484,0,0,0.4706,1.0301,0.006,3.185
27/06/2019 01:00,0.0036,24.996,0,0,0.393,1.0316,0.012,3.57
27/06/2019 02:00,0.0042,24.602,0.1077,0.5784,0.4026,1.0331,0.018,3.827
27/06/2019 03:00,0.0059,25.409,60.7099,160.7809,0.4949,1.0343,0.022,3.997
27/06/2019 04:00,0.034,27.944,237.8456,460.3691,0.4868,1.0316,0.029,4.184
27/06/2019 05:00,0.0413,30.916,450.1163,738.2938,0.4452,1.0248,0.036,4.376
27/06/2019 06:00,0.0322,33.389,653.697,975.437,0.5055,1.0191,0.032,4.268
27/06/2019 07:00,0.0233,35.24,790.3587,1155.6178,0.572,1.0143,0.03,4.228
27/06/2019 08:00,0.0195,36.668,882.4092,1266.5898,0.6024,1.01,0.044,4.559
27/06/2019 09:00,0.0174,37.762,938.9895,1300.7715,0.6346,1.0065,0.058,4.847
27/06/2019 10:00,0.0232,38.381,907.1147,1255.828,0.6369,1.0037,0.079,5.2
27/06/2019 11:00,0.021,38.457,788.0975,1134.7091,0.6067,1.0021,0.097,5.468
27/06/2019 12:00,0.0166,38.004,604.4901,945.9091,0.5266,1.0016,0.119,5.772
27/06/2019 13:00,0.0196,37.184,413.215,702.0914,0.505,1.0022,0.104,5.558
27/06/2019 14:00,0.0181,35.929,205.3552,419.972,0.5303,1.0039,0.073,5.116
27/06/2019 15:00,0.0153,33.6,41.9186,121.5734,0.5618,1.0069,0.04,4.48
27/06/2019 16:00,0.0188,31.291,0.0011,0.0067,0.6361,1.0108,0.029,4.211
27/06/2019 17:00,0.029,30.203,0,0,0.6676,1.0142,0.032,4.267
27/06/2019 18:00,0.0265,29.161,0,0,0.6476,1.0171,0.045,4.588
27/06/2019 19:00,0.0261,28.331,0,0,0.6929,1.0198,0.055,4.785
27/06/2019 20:00,0.0312,27.631,0,0,0.7481,1.0224,0.063,4.933
27/06/2019 21:00,0.0384,26.963,0,0,0.7911,1.025,0.058,4.842
27/06/2019 22:00,0.0591,26.297,0,0,0.8396,1.0273,0.053,4.749
27/06/2019 23:00,0.0706,25.774,0,0,0.8615,1.0294,0.057,4.821
28/06/2019 00:00,0.0863,25.38,0,0,0.8553,1.0312,0.064,4.961
28/06/2019 01:00,0.1189,25.09,0,0,0.8343,1.0328,0.079,5.212
28/06/2019 02:00,0.1588,24.847,0.1056,0.5681,0.7881,1.0342,0.131,5.923
28/06/2019 03:00,0.1418,25.169,47.8791,160.5672,0.7061,1.0353,0.224,6.921
28/06/2019 04:00,0.133,26.544,200.2596,460.2212,0.5919,1.034,0.317,7.779
28/06/2019 05:00,0.0925,28.567,398.5866,738.2027,0.4852,1.03,0.319,7.804
28/06/2019 06:00,0.0512,30.67,602.4285,975.4189,0.4298,1.0255,0.231,6.989
28/06/2019 07:00,0.0308,32.689,780.1223,1155.6195,0.4693,1.0206,0.131,5.93
28/06/2019 08:00,0.015,34.341,893.6713,1266.6542,0.5615,1.0159,0.074,5.123
28/06/2019 09:00,0.0061,35.501,927.7795,1300.785,0.6624,1.012,0.06,4.876
28/06/2019 10:00,0.0068,36.141,886.1855,1255.8431,0.7419,1.0091,0.128,5.892
28/06/2019 11:00,0.0058,36.23,770.9441,1134.7058,0.7753,1.0073,0.187,6.558
28/06/2019 12:00,0.0062,35.766,593.296,945.8261,0.8371,1.0068,0.242,7.098
28/06/2019 13:00,0.004,34.758,372.7507,702.0379,0.8746,1.0076,0.283,7.483
28/06/2019 14:00,0.002,33.399,173.0185,419.8139,0.8679,1.0098,0.297,7.609
28/06/2019 15:00,4.00E-04,31.713,37.171,121.361,0.8199,1.0129,0.264,7.312
28/06/2019 16:00,2.00E-04,29.98,8.00E-04,0.0062,0.7014,1.0168,0.205,6.735
28/06/2019 17:00,3.00E-04,28.969,0,0,0.5924,1.0206,0.168,6.35
28/06/2019 18:00,4.00E-04,28.018,0,0,0.4852,1.0243,0.161,6.272
28/06/2019 19:00,6.00E-04,27.129,0,0,0.4106,1.0276,0.157,6.227
28/06/2019 20:00,0.0021,26.34,0,0,0.3578,1.0302,0.154,6.201
28/06/2019 21:00,0.0051,25.657,0,0,0.3402,1.0323,0.139,6.023
28/06/2019 22:00,0.0125,25.111,0,0,0.3566,1.0339,0.131,5.923
28/06/2019 23:00,0.0124,24.69,0,0,0.351,1.0352,0.146,6.104
29/06/2019 00:00,0.0091,24.363,0,0,0.3217,1.0364,0.165,6.321
29/06/2019 01:00,0.0076,24.064,0,0,0.2957,1.0376,0.164,6.313
29/06/2019 02:00,0.0088,23.835,0.1072,0.5559,0.2596,1.0387,0.167,6.331
29/06/2019 03:00,0.0108,24.203,57.1191,160.3286,0.2648,1.0391,0.206,6.744
29/06/2019 04:00,0.0193,26.02,236.3119,460.0634,0.3115,1.0359,0.254,7.223
29/06/2019 05:00,0.0226,28.621,456.9588,738.1267,0.427,1.0301,0.201,6.695
29/06/2019 06:00,0.0293,31.188,651.2666,975.3955,0.5327,1.0241,0.141,6.039
29/06/2019 07:00,0.0358,33.301,805.9311,1155.62,0.5913,1.019,0.105,5.591
29/06/2019 08:00,0.0411,34.798,891.2478,1266.7147,0.6566,1.0149,0.099,5.505
29/06/2019 09:00,0.0511,35.837,925.2839,1300.8472,0.6957,1.0116,0.099,5.497
29/06/2019 10:00,0.0547,36.29,868.8157,1255.8765,0.7476,1.0093,0.121,5.787
29/06/2019 11:00,0.0563,35.987,702.1189,1134.7077,0.8332,1.0085,0.177,6.439
29/06/2019 12:00,0.0454,35.093,485.7694,945.8214,0.8894,1.0091,0.228,6.97
29/06/2019 13:00,0.0334,33.809,277.9138,701.909,0.9021,1.0109,0.251,7.187
29/06/2019 14:00,0.02,32.409,128.028,419.6162,0.8995,1.0136,0.252,7.19
29/06/2019 15:00,0.0113,30.754,26.672,121.1163,0.9013,1.0172,0.242,7.1
29/06/2019 16:00,0.0048,29.277,5.00E-04,0.0058,0.8999,1.0211,0.24,7.078
29/06/2019 17:00,0.0019,28.395,0,0,0.8915,1.0244,0.226,6.953
29/06/2019 18:00,0.0015,27.617,0,0,0.8822,1.0272,0.196,6.653
29/06/2019 19:00,0.0014,26.931,0,0,0.8803,1.0295,0.169,6.358
29/06/2019 20:00,0.0015,26.303,0,0,0.8461,1.0311,0.149,6.142
29/06/2019 21:00,0.0025,25.79,0,0,0.8341,1.0322,0.14,6.027
29/06/2019 22:00,0.0086,25.371,0,0,0.8607,1.033,0.119,5.773
29/06/2019 23:00,0.0161,25.005,0,0,0.8841,1.0339,0.098,5.485
30/06/2019 00:00,0.0023,24.71,0,0,0.9058,1.0351,0.087,5.336
30/06/2019 01:00,0.0034,24.509,0,0,0.9102,1.0364,0.109,5.646
30/06/2019 02:00,0.0047,24.347,0.0778,0.5419,0.9086,1.0376,0.152,6.174
30/06/2019 03:00,0.0046,24.569,40.8697,160.0399,0.886,1.0385,0.2,6.686
30/06/2019 04:00,0.0042,25.755,163.3356,459.8586,0.8512,1.037,0.268,7.342
30/06/2019 05:00,0.005,27.409,302.7285,737.9995,0.8186,1.0338,0.303,7.654
30/06/2019 06:00,0.0048,29.102,445.8477,975.3966,0.7968,1.0303,0.3,7.634
